dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value
froiFyRGgr4,202301,H0sIhCir6yk,SmLUO99wdfb,fpkkdSpN6kR,1
froiFyRGgr4,202301,H0sIhCir6yk,US2dWooI6pT,fpkkdSpN6kR,1
froiFyRGgr4,202301,H0sIhCir6yk,FZZZIfer5tA,fpkkdSpN6kR,1
froiFyRGgr4,202301,H0sIhCir6yk,Yt9tkigTSBr,fpkkdSpN6kR,1
cQrBB10BGxi,202301,H0sIhCir6yk,CyDgS7Qku5m,fpkkdSpN6kR,7
t5ZJVcqQkoj,202301,H0sIhCir6yk,kRllyFYpmEk,fpkkdSpN6kR,0
t5ZJVcqQkoj,202301,H0sIhCir6yk,Nntq9ClJNGU,fpkkdSpN6kR,0
t5ZJVcqQkoj,202301,H0sIhCir6yk,iJybmQR2wwC,fpkkdSpN6kR,0
t5ZJVcqQkoj,202301,H0sIhCir6yk,K3M6HFW3Qte,fpkkdSpN6kR,0
t5ZJVcqQkoj,202301,H0sIhCir6yk,eWDMSxd9mJP,fpkkdSpN6kR,0
uPko4LmK5a1,202301,H0sIhCir6yk,TT9hQ7SaHea,fpkkdSpN6kR,1
uPko4LmK5a1,202301,H0sIhCir6yk,BqGKadWCFhx,fpkkdSpN6kR,1
uPko4LmK5a1,202301,H0sIhCir6yk,subJjGY0UcE,fpkkdSpN6kR,1
uPko4LmK5a1,202301,H0sIhCir6yk,tpKwyj8il3w,fpkkdSpN6kR,2
uPko4LmK5a1,202301,H0sIhCir6yk,onwJ6bulsyi,fpkkdSpN6kR,3
uPko4LmK5a1,202301,H0sIhCir6yk,Mwqc3GO1kId,fpkkdSpN6kR,5
uPko4LmK5a1,202301,H0sIhCir6yk,pUXn4laGtJe,fpkkdSpN6kR,1
uPko4LmK5a1,202301,H0sIhCir6yk,SmLUO99wdfb,fpkkdSpN6kR,5
uPko4LmK5a1,202301,H0sIhCir6yk,udSjk1sKgO5,fpkkdSpN6kR,3
uPko4LmK5a1,202301,H0sIhCir6yk,IzV4BuohS90,fpkkdSpN6kR,4
uPko4LmK5a1,202301,H0sIhCir6yk,US2dWooI6pT,fpkkdSpN6kR,5
uPko4LmK5a1,202301,H0sIhCir6yk,EMovAqLcbGq,fpkkdSpN6kR,2
uPko4LmK5a1,202301,H0sIhCir6yk,pdPUNjzab6h,fpkkdSpN6kR,3
uPko4LmK5a1,202301,H0sIhCir6yk,FZZZIfer5tA,fpkkdSpN6kR,2
uPko4LmK5a1,202301,H0sIhCir6yk,RQXs6B8Td4v,fpkkdSpN6kR,2
uPko4LmK5a1,202301,H0sIhCir6yk,qbzDBEJWFMB,fpkkdSpN6kR,1
uPko4LmK5a1,202301,H0sIhCir6yk,RT7QsVY15yL,fpkkdSpN6kR,1
uPko4LmK5a1,202301,H0sIhCir6yk,ETwXuMGk1iE,fpkkdSpN6kR,1
uPko4LmK5a1,202301,H0sIhCir6yk,TSt8KAsSu0I,fpkkdSpN6kR,1
Amjof7m56pu,202301,H0sIhCir6yk,npH8itUeHIS,fpkkdSpN6kR,1
Amjof7m56pu,202301,H0sIhCir6yk,LweO5DFYc2D,fpkkdSpN6kR,1
Amjof7m56pu,202301,H0sIhCir6yk,cBfErmqaAUM,fpkkdSpN6kR,1
Amjof7m56pu,202301,H0sIhCir6yk,krdyr5qQh4q,fpkkdSpN6kR,1
Amjof7m56pu,202301,H0sIhCir6yk,NX2LGWa28sB,fpkkdSpN6kR,1
Amjof7m56pu,202301,H0sIhCir6yk,eJcvGBqvIMX,fpkkdSpN6kR,1
Amjof7m56pu,202301,H0sIhCir6yk,gdR2vM5kcHH,fpkkdSpN6kR,1
Amjof7m56pu,202301,H0sIhCir6yk,B5WnIuiV5XP,fpkkdSpN6kR,1
EfqaGpGUJCO,202301,H0sIhCir6yk,r53rQDrTrhz,fpkkdSpN6kR,0
EfqaGpGUJCO,202301,H0sIhCir6yk,CyDgS7Qku5m,fpkkdSpN6kR,8
EfqaGpGUJCO,202301,H0sIhCir6yk,t6WozeeCDLl,fpkkdSpN6kR,0
EfqaGpGUJCO,202301,H0sIhCir6yk,MvFho1wUKjy,fpkkdSpN6kR,0
EfqaGpGUJCO,202301,H0sIhCir6yk,MxVPeTmNJFu,fpkkdSpN6kR,0
myVaXpMenV9,202301,H0sIhCir6yk,kRllyFYpmEk,fpkkdSpN6kR,0
myVaXpMenV9,202301,H0sIhCir6yk,Nntq9ClJNGU,fpkkdSpN6kR,0
myVaXpMenV9,202301,H0sIhCir6yk,iJybmQR2wwC,fpkkdSpN6kR,0
myVaXpMenV9,202301,H0sIhCir6yk,K3M6HFW3Qte,fpkkdSpN6kR,0
myVaXpMenV9,202301,H0sIhCir6yk,eWDMSxd9mJP,fpkkdSpN6kR,0
NLID8uOADeP,202301,H0sIhCir6yk,yOr5oZmd3Qp,fpkkdSpN6kR,2
NLID8uOADeP,202301,H0sIhCir6yk,qcxyNadzqoA,fpkkdSpN6kR,4
NLID8uOADeP,202301,H0sIhCir6yk,KomufdpglYB,fpkkdSpN6kR,1
NLID8uOADeP,202301,H0sIhCir6yk,nXLLwbzi699,fpkkdSpN6kR,32
NLID8uOADeP,202301,H0sIhCir6yk,yoVG8y9VPie,fpkkdSpN6kR,64
NLID8uOADeP,202301,H0sIhCir6yk,P6unvayg94m,fpkkdSpN6kR,3
NLID8uOADeP,202301,H0sIhCir6yk,O1RtcGUn63L,fpkkdSpN6kR,46
NLID8uOADeP,202301,H0sIhCir6yk,DyB6aUOkSuO,fpkkdSpN6kR,7
NLID8uOADeP,202301,H0sIhCir6yk,QDO3HByrCkY,fpkkdSpN6kR,42
NLID8uOADeP,202301,H0sIhCir6yk,IEwVfn2NDyB,fpkkdSpN6kR,9
NLID8uOADeP,202301,H0sIhCir6yk,OOkXKUg81nQ,fpkkdSpN6kR,14
NLID8uOADeP,202301,H0sIhCir6yk,nc05EqyyHaF,fpkkdSpN6kR,4
NLID8uOADeP,202301,H0sIhCir6yk,etPex6igshH,fpkkdSpN6kR,3
NLID8uOADeP,202301,H0sIhCir6yk,aEnuwvyxAiT,fpkkdSpN6kR,8
NLID8uOADeP,202301,H0sIhCir6yk,nWmGwnSkhun,fpkkdSpN6kR,4
NLID8uOADeP,202301,H0sIhCir6yk,y6JxfkFpytI,fpkkdSpN6kR,6
NLID8uOADeP,202301,H0sIhCir6yk,vH0gkmJgAKg,fpkkdSpN6kR,2
NLID8uOADeP,202301,H0sIhCir6yk,jBEx4ja6iA9,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,I8TtFOPptdS,fpkkdSpN6kR,1
v7vLKSv7CBP,202301,H0sIhCir6yk,ih2wIepD916,fpkkdSpN6kR,3
v7vLKSv7CBP,202301,H0sIhCir6yk,O3U3MfgHgxv,fpkkdSpN6kR,1
v7vLKSv7CBP,202301,H0sIhCir6yk,M8lGnxvaD8i,fpkkdSpN6kR,1
v7vLKSv7CBP,202301,H0sIhCir6yk,f750MMjr5Ah,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,naCCAteBoHE,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,tgeqqnGgyOP,fpkkdSpN6kR,1
v7vLKSv7CBP,202301,H0sIhCir6yk,JBVyhZFmyZw,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,Oa5eEq1y12m,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,SszRJDBg65E,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,gexMJqEych9,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,Nj4djldQSCI,fpkkdSpN6kR,1
v7vLKSv7CBP,202301,H0sIhCir6yk,CoAVUWuGC1L,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,aXUw3Ik7ybc,fpkkdSpN6kR,2
v7vLKSv7CBP,202301,H0sIhCir6yk,nGrvuBFbg8a,fpkkdSpN6kR,1
v7vLKSv7CBP,202301,H0sIhCir6yk,TlhqEXv6k5l,fpkkdSpN6kR,1
yJ7drVzqQPB,202301,H0sIhCir6yk,hVjW40l9fKN,fpkkdSpN6kR,3
yJ7drVzqQPB,202301,H0sIhCir6yk,CZAr4NocABW,fpkkdSpN6kR,20
GqvLNGO2N4S,202301,H0sIhCir6yk,pQCbt5vZJU6,fpkkdSpN6kR,5
GqvLNGO2N4S,202301,H0sIhCir6yk,Djfjl5w2a8i,fpkkdSpN6kR,3
GqvLNGO2N4S,202301,H0sIhCir6yk,iey8yzgTAJi,fpkkdSpN6kR,9
kYXxzX3LRco,202301,H0sIhCir6yk,V8n9nFJCVrP,fpkkdSpN6kR,1
kYXxzX3LRco,202301,H0sIhCir6yk,IRa9XRMCR4e,fpkkdSpN6kR,1
kYXxzX3LRco,202301,H0sIhCir6yk,bIPpHncIrhW,fpkkdSpN6kR,1
t19Fm8YINHa,202301,H0sIhCir6yk,GwHbeToutkZ,fpkkdSpN6kR,2
t19Fm8YINHa,202301,H0sIhCir6yk,XvUu05sFvmb,fpkkdSpN6kR,1
t19Fm8YINHa,202301,H0sIhCir6yk,fIs20Ikp97F,fpkkdSpN6kR,1
t19Fm8YINHa,202301,H0sIhCir6yk,EWdgYWJhZWH,fpkkdSpN6kR,2
t19Fm8YINHa,202301,H0sIhCir6yk,kaaNhSVIuvJ,fpkkdSpN6kR,1
t19Fm8YINHa,202301,H0sIhCir6yk,WPNw0kpjhkn,fpkkdSpN6kR,2
t19Fm8YINHa,202301,H0sIhCir6yk,CcntAiMGCTW,fpkkdSpN6kR,4
t19Fm8YINHa,202301,H0sIhCir6yk,yvSKoEcGk6T,fpkkdSpN6kR,6
t19Fm8YINHa,202301,H0sIhCir6yk,MekJGFtyL9J,fpkkdSpN6kR,3
t19Fm8YINHa,202301,H0sIhCir6yk,iJt278Sgpgb,fpkkdSpN6kR,5
t19Fm8YINHa,202301,H0sIhCir6yk,bg2qwTLbusX,fpkkdSpN6kR,3
t19Fm8YINHa,202301,H0sIhCir6yk,mfLuHDmhrtr,fpkkdSpN6kR,6
t19Fm8YINHa,202301,H0sIhCir6yk,lnSNvuTP3lG,fpkkdSpN6kR,5
t19Fm8YINHa,202301,H0sIhCir6yk,G5sYGWBFrrD,fpkkdSpN6kR,4
t19Fm8YINHa,202301,H0sIhCir6yk,CCQn8051t8h,fpkkdSpN6kR,8
t19Fm8YINHa,202301,H0sIhCir6yk,nzmXSFdY50K,fpkkdSpN6kR,1
t19Fm8YINHa,202301,H0sIhCir6yk,kHzSZh6TpVf,fpkkdSpN6kR,1
t19Fm8YINHa,202301,H0sIhCir6yk,n9rPd1u08uk,fpkkdSpN6kR,10
t19Fm8YINHa,202301,H0sIhCir6yk,dw5rlrUzaEi,fpkkdSpN6kR,5
ej6L3gd5ABM,202301,H0sIhCir6yk,dyc1BIC7u6k,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,JbMrvRRY15t,fpkkdSpN6kR,3
ej6L3gd5ABM,202301,H0sIhCir6yk,MJoVqqZ7lT8,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,KyuebmrlGpz,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,MKRKBPAn006,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,oL44Ir3rSEp,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,WKfL1KzbtpP,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,ALc6wotdx2X,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,X7CMEO9JOMO,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,bW4Qs6HW26z,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,G7H4bHIQtAB,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,IjIK1bZ1UXV,fpkkdSpN6kR,1
ej6L3gd5ABM,202301,H0sIhCir6yk,m4GTNhsj33G,fpkkdSpN6kR,2
ej6L3gd5ABM,202301,H0sIhCir6yk,e7QnJhNHLHS,fpkkdSpN6kR,2
ej6L3gd5ABM,202301,H0sIhCir6yk,H3CB5FE34HP,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,Pw2yzz0TWtD,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,ZypzKmoAeLw,fpkkdSpN6kR,2
zHDEemi6gir,202301,H0sIhCir6yk,y6sdaf5Fh4A,fpkkdSpN6kR,4
zHDEemi6gir,202301,H0sIhCir6yk,HECu5izRmAL,fpkkdSpN6kR,3
zHDEemi6gir,202301,H0sIhCir6yk,c9q7b4Vgedh,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,T7qMphH0lN7,fpkkdSpN6kR,2
zHDEemi6gir,202301,H0sIhCir6yk,veR7mGp0C4m,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,y90B361EZB2,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,ZTJVWesRsTC,fpkkdSpN6kR,5
zHDEemi6gir,202301,H0sIhCir6yk,oSg4vrNsBWu,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,TQyWdAnDMC9,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,DltANXMXQrG,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,QwtCAo9A0kt,fpkkdSpN6kR,2
zHDEemi6gir,202301,H0sIhCir6yk,C7x2xjZUKX5,fpkkdSpN6kR,2
zHDEemi6gir,202301,H0sIhCir6yk,x4Lrk7cYkKL,fpkkdSpN6kR,3
zHDEemi6gir,202301,H0sIhCir6yk,pG0DcmRQSpl,fpkkdSpN6kR,2
zHDEemi6gir,202301,H0sIhCir6yk,UHhkBEuP3dM,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,dEzyvJbZDB3,fpkkdSpN6kR,1
zHDEemi6gir,202301,H0sIhCir6yk,s9S6rnxbEJX,fpkkdSpN6kR,2
VKmsufA0phT,202301,H0sIhCir6yk,ON7VaROLbc1,fpkkdSpN6kR,1
VKmsufA0phT,202301,H0sIhCir6yk,QCmttUP00Oi,fpkkdSpN6kR,2
VKmsufA0phT,202301,H0sIhCir6yk,C1AFUJA0Ckq,fpkkdSpN6kR,1
VKmsufA0phT,202301,H0sIhCir6yk,c9q7b4Vgedh,fpkkdSpN6kR,5
VKmsufA0phT,202301,H0sIhCir6yk,veR7mGp0C4m,fpkkdSpN6kR,1
VKmsufA0phT,202301,H0sIhCir6yk,ZTJVWesRsTC,fpkkdSpN6kR,4
VKmsufA0phT,202301,H0sIhCir6yk,TQyWdAnDMC9,fpkkdSpN6kR,3
VKmsufA0phT,202301,H0sIhCir6yk,QwtCAo9A0kt,fpkkdSpN6kR,5
VKmsufA0phT,202301,H0sIhCir6yk,C7x2xjZUKX5,fpkkdSpN6kR,4
VKmsufA0phT,202301,H0sIhCir6yk,pG0DcmRQSpl,fpkkdSpN6kR,4
VKmsufA0phT,202301,H0sIhCir6yk,XNwpsOtZqZ7,fpkkdSpN6kR,6
VKmsufA0phT,202301,H0sIhCir6yk,G7ljClm18MH,fpkkdSpN6kR,4
VKmsufA0phT,202301,H0sIhCir6yk,v6VP5GxZ9GF,fpkkdSpN6kR,2
PUY7p8wWwQk,202301,H0sIhCir6yk,hVjW40l9fKN,fpkkdSpN6kR,3
PUY7p8wWwQk,202301,H0sIhCir6yk,CZAr4NocABW,fpkkdSpN6kR,21
N05oh4kkVGy,202301,H0sIhCir6yk,EQgCp8eTuR3,fpkkdSpN6kR,1
N05oh4kkVGy,202301,H0sIhCir6yk,pg9ig0yiYHq,fpkkdSpN6kR,1
N05oh4kkVGy,202301,H0sIhCir6yk,xCqrX5sTzSh,fpkkdSpN6kR,1
Wz6n4uUP0DN,202301,H0sIhCir6yk,MutpGhbb5F9,fpkkdSpN6kR,375
Wz6n4uUP0DN,202301,H0sIhCir6yk,GwHbeToutkZ,fpkkdSpN6kR,435
Wz6n4uUP0DN,202301,H0sIhCir6yk,XvUu05sFvmb,fpkkdSpN6kR,146
Wz6n4uUP0DN,202301,H0sIhCir6yk,NvnVh6rpcI5,fpkkdSpN6kR,146
Wz6n4uUP0DN,202301,H0sIhCir6yk,fIs20Ikp97F,fpkkdSpN6kR,214
Wz6n4uUP0DN,202301,H0sIhCir6yk,EWdgYWJhZWH,fpkkdSpN6kR,110
Wz6n4uUP0DN,202301,H0sIhCir6yk,gKLqg6TwA3D,fpkkdSpN6kR,388
Wz6n4uUP0DN,202301,H0sIhCir6yk,kaaNhSVIuvJ,fpkkdSpN6kR,198
Wz6n4uUP0DN,202301,H0sIhCir6yk,WPNw0kpjhkn,fpkkdSpN6kR,436
Wz6n4uUP0DN,202301,H0sIhCir6yk,CcntAiMGCTW,fpkkdSpN6kR,259
Wz6n4uUP0DN,202301,H0sIhCir6yk,yvSKoEcGk6T,fpkkdSpN6kR,322
Wz6n4uUP0DN,202301,H0sIhCir6yk,MekJGFtyL9J,fpkkdSpN6kR,230
Wz6n4uUP0DN,202301,H0sIhCir6yk,iJt278Sgpgb,fpkkdSpN6kR,324
Wz6n4uUP0DN,202301,H0sIhCir6yk,bg2qwTLbusX,fpkkdSpN6kR,194
Wz6n4uUP0DN,202301,H0sIhCir6yk,mfLuHDmhrtr,fpkkdSpN6kR,290
Wz6n4uUP0DN,202301,H0sIhCir6yk,lnSNvuTP3lG,fpkkdSpN6kR,171
Wz6n4uUP0DN,202301,H0sIhCir6yk,G5sYGWBFrrD,fpkkdSpN6kR,294
Wz6n4uUP0DN,202301,H0sIhCir6yk,CCQn8051t8h,fpkkdSpN6kR,224
Wz6n4uUP0DN,202301,H0sIhCir6yk,nzmXSFdY50K,fpkkdSpN6kR,167
Wz6n4uUP0DN,202301,H0sIhCir6yk,kHzSZh6TpVf,fpkkdSpN6kR,205
Wz6n4uUP0DN,202301,H0sIhCir6yk,n9rPd1u08uk,fpkkdSpN6kR,758
Wz6n4uUP0DN,202301,H0sIhCir6yk,dw5rlrUzaEi,fpkkdSpN6kR,777
LxKPBsH7WeN,202301,H0sIhCir6yk,gKLqg6TwA3D,fpkkdSpN6kR,1
LxKPBsH7WeN,202301,H0sIhCir6yk,mfLuHDmhrtr,fpkkdSpN6kR,1
Ot61JBjqBT3,202301,H0sIhCir6yk,Pw2yzz0TWtD,fpkkdSpN6kR,1
Ot61JBjqBT3,202301,H0sIhCir6yk,y6sdaf5Fh4A,fpkkdSpN6kR,2
Ot61JBjqBT3,202301,H0sIhCir6yk,TfXBpFmaupS,fpkkdSpN6kR,3
Ot61JBjqBT3,202301,H0sIhCir6yk,HECu5izRmAL,fpkkdSpN6kR,5
Ot61JBjqBT3,202301,H0sIhCir6yk,MG1V9VQpQpy,fpkkdSpN6kR,1
Ot61JBjqBT3,202301,H0sIhCir6yk,T7qMphH0lN7,fpkkdSpN6kR,5
Ot61JBjqBT3,202301,H0sIhCir6yk,y90B361EZB2,fpkkdSpN6kR,3
Ot61JBjqBT3,202301,H0sIhCir6yk,oSg4vrNsBWu,fpkkdSpN6kR,4
Ot61JBjqBT3,202301,H0sIhCir6yk,DltANXMXQrG,fpkkdSpN6kR,5
Ot61JBjqBT3,202301,H0sIhCir6yk,Firc4raxGrW,fpkkdSpN6kR,2
Ot61JBjqBT3,202301,H0sIhCir6yk,x4Lrk7cYkKL,fpkkdSpN6kR,3
Ot61JBjqBT3,202301,H0sIhCir6yk,UHhkBEuP3dM,fpkkdSpN6kR,2
Ot61JBjqBT3,202301,H0sIhCir6yk,gUFw23qVzPu,fpkkdSpN6kR,2
Ot61JBjqBT3,202301,H0sIhCir6yk,Z7ztZXrngZn,fpkkdSpN6kR,2
hUpSTsNcEIF,202301,H0sIhCir6yk,CcntAiMGCTW,fpkkdSpN6kR,2
hUpSTsNcEIF,202301,H0sIhCir6yk,yvSKoEcGk6T,fpkkdSpN6kR,1
hUpSTsNcEIF,202301,H0sIhCir6yk,mfLuHDmhrtr,fpkkdSpN6kR,1
hUpSTsNcEIF,202301,H0sIhCir6yk,CCQn8051t8h,fpkkdSpN6kR,1
hUpSTsNcEIF,202301,H0sIhCir6yk,dw5rlrUzaEi,fpkkdSpN6kR,2
DrZt7895mtB,202301,H0sIhCir6yk,Pw2yzz0TWtD,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,ZypzKmoAeLw,fpkkdSpN6kR,2
DrZt7895mtB,202301,H0sIhCir6yk,y6sdaf5Fh4A,fpkkdSpN6kR,4
DrZt7895mtB,202301,H0sIhCir6yk,HECu5izRmAL,fpkkdSpN6kR,3
DrZt7895mtB,202301,H0sIhCir6yk,c9q7b4Vgedh,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,T7qMphH0lN7,fpkkdSpN6kR,2
DrZt7895mtB,202301,H0sIhCir6yk,veR7mGp0C4m,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,y90B361EZB2,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,ZTJVWesRsTC,fpkkdSpN6kR,5
DrZt7895mtB,202301,H0sIhCir6yk,oSg4vrNsBWu,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,TQyWdAnDMC9,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,DltANXMXQrG,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,QwtCAo9A0kt,fpkkdSpN6kR,2
DrZt7895mtB,202301,H0sIhCir6yk,C7x2xjZUKX5,fpkkdSpN6kR,2
DrZt7895mtB,202301,H0sIhCir6yk,x4Lrk7cYkKL,fpkkdSpN6kR,3
DrZt7895mtB,202301,H0sIhCir6yk,pG0DcmRQSpl,fpkkdSpN6kR,2
DrZt7895mtB,202301,H0sIhCir6yk,UHhkBEuP3dM,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,dEzyvJbZDB3,fpkkdSpN6kR,1
DrZt7895mtB,202301,H0sIhCir6yk,s9S6rnxbEJX,fpkkdSpN6kR,2
bxLwuLIm9gX,202301,H0sIhCir6yk,XvUu05sFvmb,fpkkdSpN6kR,1
bxLwuLIm9gX,202301,H0sIhCir6yk,gKLqg6TwA3D,fpkkdSpN6kR,1
bxLwuLIm9gX,202301,H0sIhCir6yk,yvSKoEcGk6T,fpkkdSpN6kR,3
bxLwuLIm9gX,202301,H0sIhCir6yk,MekJGFtyL9J,fpkkdSpN6kR,2
bxLwuLIm9gX,202301,H0sIhCir6yk,bg2qwTLbusX,fpkkdSpN6kR,2
bxLwuLIm9gX,202301,H0sIhCir6yk,lnSNvuTP3lG,fpkkdSpN6kR,3
bxLwuLIm9gX,202301,H0sIhCir6yk,CCQn8051t8h,fpkkdSpN6kR,1
bxLwuLIm9gX,202301,H0sIhCir6yk,n9rPd1u08uk,fpkkdSpN6kR,2
PQMn9A4e6kq,202301,H0sIhCir6yk,fIs20Ikp97F,fpkkdSpN6kR,1
PQMn9A4e6kq,202301,H0sIhCir6yk,CcntAiMGCTW,fpkkdSpN6kR,1
PQMn9A4e6kq,202301,H0sIhCir6yk,MekJGFtyL9J,fpkkdSpN6kR,1
PQMn9A4e6kq,202301,H0sIhCir6yk,dw5rlrUzaEi,fpkkdSpN6kR,1
X3uHLl2dLt7,202301,H0sIhCir6yk,DPogTUJCzae,fpkkdSpN6kR,3
X3uHLl2dLt7,202301,H0sIhCir6yk,UscdmRUUqZl,fpkkdSpN6kR,1
X3uHLl2dLt7,202301,H0sIhCir6yk,aAdx4cwL25t,fpkkdSpN6kR,8
X3uHLl2dLt7,202301,H0sIhCir6yk,wk6kTVIHfit,fpkkdSpN6kR,5
X3uHLl2dLt7,202301,H0sIhCir6yk,PdwbrUgNPpx,fpkkdSpN6kR,1
X3uHLl2dLt7,202301,H0sIhCir6yk,HUYvv2pK2Pw,fpkkdSpN6kR,4
X3uHLl2dLt7,202301,H0sIhCir6yk,INefbNmEKmM,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,dY2CNtP0vpw,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,Sw7ePRNi9uR,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,qOv6N4OQtEs,fpkkdSpN6kR,4
nLnblC6VeX9,202301,H0sIhCir6yk,S7P99vFVeOV,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,lXd6wW6BX8T,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,ihN86WM82RN,fpkkdSpN6kR,2
nLnblC6VeX9,202301,H0sIhCir6yk,jCJtbmFWDia,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,ZEG85WGlofM,fpkkdSpN6kR,3
nLnblC6VeX9,202301,H0sIhCir6yk,FWf2l0w0hbk,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,jI3bLVg00kh,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,zKHouoG6wJm,fpkkdSpN6kR,2
nLnblC6VeX9,202301,H0sIhCir6yk,LFba4xSwI2S,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,aqsHU2dCFCL,fpkkdSpN6kR,2
nLnblC6VeX9,202301,H0sIhCir6yk,oy1MgIVzAum,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,LlQtiJnZU00,fpkkdSpN6kR,2
nLnblC6VeX9,202301,H0sIhCir6yk,xNo9YlEvKjC,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,Jnuhvm953F5,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,TMBPCBjoqtP,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,f1Xn8BQFqVL,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,ZHLNTjdMR5c,fpkkdSpN6kR,3
nLnblC6VeX9,202301,H0sIhCir6yk,vxPlH4KCWbs,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,o3uHnSXS8VG,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,uVfxEqj4Dno,fpkkdSpN6kR,4
nLnblC6VeX9,202301,H0sIhCir6yk,jK7DQ8AZHd2,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,dJJRrFFqwcG,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,EBPoPPIcQsl,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,zvUvOhPX5ZI,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,PX27v0acFPd,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,SHmuEfQasUv,fpkkdSpN6kR,4
nLnblC6VeX9,202301,H0sIhCir6yk,cPS9qv3btT0,fpkkdSpN6kR,4
nLnblC6VeX9,202301,H0sIhCir6yk,F7oaW6Vjnez,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,E4WZvsdDAVj,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,TpJkBJv7KKM,fpkkdSpN6kR,1
nLnblC6VeX9,202301,H0sIhCir6yk,zHodO3d4Muf,fpkkdSpN6kR,3
